Entity,Code,Day,p_proj_all_ages
Mongolia,MNG,2021-09-30,36.68
Mongolia,MNG,2021-10-31,54.44
Mongolia,MNG,2021-11-30,38.7
Mongolia,MNG,2021-12-31,12.37
Mongolia,MNG,2022-01-31,-12.19
Mongolia,MNG,2022-02-28,4.87
Montenegro,MNE,2020-01-05,-44.23
Montenegro,MNE,2020-01-12,-22.43
Montenegro,MNE,2020-01-19,-6.33
Montenegro,MNE,2020-01-26,-9.52
Montenegro,MNE,2020-02-02,-7.46
Montenegro,MNE,2020-02-09,10.13
Montenegro,MNE,2020-02-16,-0.76
Montenegro,MNE,2020-02-23,-4.95
Montenegro,MNE,2020-03-01,-17.59
Montenegro,MNE,2020-03-08,-0.7
Montenegro,MNE,2020-03-15,-8.58
Montenegro,MNE,2020-03-22,-6.25
Montenegro,MNE,2020-03-29,25
Montenegro,MNE,2020-04-05,-15.35
Montenegro,MNE,2020-04-12,0.65
Montenegro,MNE,2020-04-19,-6.3
Montenegro,MNE,2020-04-26,-20.6
Montenegro,MNE,2020-05-03,-9.68
Montenegro,MNE,2020-05-10,-15.63
Montenegro,MNE,2020-05-17,1.59
Montenegro,MNE,2020-05-24,-1.05
Montenegro,MNE,2020-05-31,1.59
Montenegro,MNE,2020-06-07,-10.11
Montenegro,MNE,2020-06-14,-9.46
Montenegro,MNE,2020-06-21,-14.55
Montenegro,MNE,2020-06-28,-5.58
Montenegro,MNE,2020-07-05,34.85
Montenegro,MNE,2020-07-12,16.89
Montenegro,MNE,2020-07-19,25.43
Montenegro,MNE,2020-07-26,17.47
Montenegro,MNE,2020-08-02,23.16
Montenegro,MNE,2020-08-09,3.97
Montenegro,MNE,2020-08-16,-0.18
Montenegro,MNE,2020-08-23,21.02
Montenegro,MNE,2020-08-30,27.99
Montenegro,MNE,2020-09-06,20.33
Montenegro,MNE,2020-09-13,11.11
Montenegro,MNE,2020-09-20,11.77
Montenegro,MNE,2020-09-27,31.62
Montenegro,MNE,2020-10-04,15.5
Montenegro,MNE,2020-10-11,22.5
Montenegro,MNE,2020-10-18,33.17
Montenegro,MNE,2020-10-25,51.49
Montenegro,MNE,2020-11-01,43.09
Montenegro,MNE,2020-11-08,39.65
Montenegro,MNE,2020-11-15,28.33
Montenegro,MNE,2020-11-22,57.73
Montenegro,MNE,2020-11-29,36.07
Montenegro,MNE,2020-12-06,29.26
Montenegro,MNE,2020-12-13,16.1
Montenegro,MNE,2020-12-20,28.95
Montenegro,MNE,2020-12-27,35.02
Montenegro,MNE,2021-01-03,68.78
Montenegro,MNE,2021-01-10,28.14
Montenegro,MNE,2021-01-17,15.21
Montenegro,MNE,2021-01-24,24.44
Montenegro,MNE,2021-01-31,16.81
Montenegro,MNE,2021-02-07,34.17
Montenegro,MNE,2021-02-14,49.31
Montenegro,MNE,2021-02-21,59.73
Montenegro,MNE,2021-02-28,46.18
Montenegro,MNE,2021-03-07,51.2
Montenegro,MNE,2021-03-14,48.15
Montenegro,MNE,2021-03-21,85.24
Montenegro,MNE,2021-03-28,35.79
Montenegro,MNE,2021-04-04,83.32
Montenegro,MNE,2021-04-11,40.21
Montenegro,MNE,2021-04-18,50.85
Montenegro,MNE,2021-04-25,58.59
Montenegro,MNE,2021-05-02,46.53
Montenegro,MNE,2021-05-09,23.1
Montenegro,MNE,2021-05-16,46
Montenegro,MNE,2021-05-23,36.48
Montenegro,MNE,2021-05-30,-4.6
Montenegro,MNE,2021-06-06,25.11
Montenegro,MNE,2021-06-13,-23.63
Montenegro,MNE,2021-06-20,8.02
Montenegro,MNE,2021-06-27,3.94
Montenegro,MNE,2021-07-04,6.59
Montenegro,MNE,2021-07-11,18.82
Montenegro,MNE,2021-07-18,-1.94
Montenegro,MNE,2021-07-25,10.64
Montenegro,MNE,2021-08-01,9.78
Montenegro,MNE,2021-08-08,9.94
Montenegro,MNE,2021-08-15,43.19
Montenegro,MNE,2021-08-22,47.4
Montenegro,MNE,2021-08-29,54.86
Montenegro,MNE,2021-09-05,53.14
Montenegro,MNE,2021-09-12,41.82
Montenegro,MNE,2021-09-19,68.59
Montenegro,MNE,2021-09-26,56.38
Montenegro,MNE,2021-10-03,55.8
Montenegro,MNE,2021-10-10,31.44
Montenegro,MNE,2021-10-17,63.5
Montenegro,MNE,2021-10-24,37.76
Montenegro,MNE,2021-10-31,55.05
Netherlands,NLD,2020-01-05,-7.7
Netherlands,NLD,2020-01-12,-2.03
Netherlands,NLD,2020-01-19,-6.32
Netherlands,NLD,2020-01-26,-10.85
Netherlands,NLD,2020-02-02,-6.68
Netherlands,NLD,2020-02-09,-5.18
Netherlands,NLD,2020-02-16,-6.34
Netherlands,NLD,2020-02-23,-14.7
Netherlands,NLD,2020-03-01,-8.61
Netherlands,NLD,2020-03-08,-9.14
Netherlands,NLD,2020-03-15,-1.65
Netherlands,NLD,2020-03-22,14.8
Netherlands,NLD,2020-03-29,42.74
Netherlands,NLD,2020-04-05,69.95
Netherlands,NLD,2020-04-12,70.23
Netherlands,NLD,2020-04-19,47.9
Netherlands,NLD,2020-04-26,35.94
Netherlands,NLD,2020-05-03,20.34
Netherlands,NLD,2020-05-10,4.38
Netherlands,NLD,2020-05-17,-0.99
Netherlands,NLD,2020-05-24,-1.1
Netherlands,NLD,2020-05-31,-2.15
Netherlands,NLD,2020-06-07,-1.59
Netherlands,NLD,2020-06-14,-0.81
Netherlands,NLD,2020-06-21,-0.06
Netherlands,NLD,2020-06-28,-3.02
Netherlands,NLD,2020-07-05,-6.44
Netherlands,NLD,2020-07-12,-3.54
Netherlands,NLD,2020-07-19,-7.67
Netherlands,NLD,2020-07-26,-3.44
Netherlands,NLD,2020-08-02,-0.53
Netherlands,NLD,2020-08-09,-2.46
Netherlands,NLD,2020-08-16,20.96
Netherlands,NLD,2020-08-23,6.48
Netherlands,NLD,2020-08-30,1.93
Netherlands,NLD,2020-09-06,1.66
Netherlands,NLD,2020-09-13,0.66
Netherlands,NLD,2020-09-20,0.51
Netherlands,NLD,2020-09-27,4.16
Netherlands,NLD,2020-10-04,7.2
Netherlands,NLD,2020-10-11,4.42
Netherlands,NLD,2020-10-18,13.54
Netherlands,NLD,2020-10-25,19.68
Netherlands,NLD,2020-11-01,28.36
Netherlands,NLD,2020-11-08,22.71
Netherlands,NLD,2020-11-15,22.2
Netherlands,NLD,2020-11-22,11.75
Netherlands,NLD,2020-11-29,14.14
Netherlands,NLD,2020-12-06,15.95
Netherlands,NLD,2020-12-13,14.5
Netherlands,NLD,2020-12-20,24.26
Netherlands,NLD,2020-12-27,25.2
Netherlands,NLD,2021-01-03,32
Netherlands,NLD,2021-01-10,22.29
Netherlands,NLD,2021-01-17,11.31
Netherlands,NLD,2021-01-24,13.69
Netherlands,NLD,2021-01-31,7.91
Netherlands,NLD,2021-02-07,6.93
Netherlands,NLD,2021-02-14,4.49
Netherlands,NLD,2021-02-21,2.53
Netherlands,NLD,2021-02-28,-8.26
Netherlands,NLD,2021-03-07,-9.12
Netherlands,NLD,2021-03-14,-5.85
Netherlands,NLD,2021-03-21,-7.75
Netherlands,NLD,2021-03-28,-4.09
Netherlands,NLD,2021-04-04,0.89
Netherlands,NLD,2021-04-11,4.81
Netherlands,NLD,2021-04-18,6.35
Netherlands,NLD,2021-04-25,6.99
Netherlands,NLD,2021-05-02,7.64
Netherlands,NLD,2021-05-09,5.81
Netherlands,NLD,2021-05-16,4.42
Netherlands,NLD,2021-05-23,5.55
Netherlands,NLD,2021-05-30,-0.76
Netherlands,NLD,2021-06-06,6.75
Netherlands,NLD,2021-06-13,4.79
Netherlands,NLD,2021-06-20,4.87
Netherlands,NLD,2021-06-27,-1.81
Netherlands,NLD,2021-07-04,0.88
Netherlands,NLD,2021-07-11,-0.3
Netherlands,NLD,2021-07-18,4.74
Netherlands,NLD,2021-07-25,0.4
Netherlands,NLD,2021-08-01,4.23
Netherlands,NLD,2021-08-08,9.31
Netherlands,NLD,2021-08-15,3.82
Netherlands,NLD,2021-08-22,8.18
Netherlands,NLD,2021-08-29,8.12
Netherlands,NLD,2021-09-05,5.54
Netherlands,NLD,2021-09-12,15.52
Netherlands,NLD,2021-09-19,6.07
Netherlands,NLD,2021-09-26,5.67
Netherlands,NLD,2021-10-03,9.62
Netherlands,NLD,2021-10-10,8.58
Netherlands,NLD,2021-10-17,4.83
Netherlands,NLD,2021-10-24,14.26
Netherlands,NLD,2021-10-31,16.41
Netherlands,NLD,2021-11-07,21.24
Netherlands,NLD,2021-11-14,28.2
Netherlands,NLD,2021-11-21,35.09
Netherlands,NLD,2021-11-28,39.15
Netherlands,NLD,2021-12-05,45.74
Netherlands,NLD,2021-12-12,42.09
Netherlands,NLD,2021-12-19,26.76
Netherlands,NLD,2021-12-26,17.88
Netherlands,NLD,2022-01-02,16.96
Netherlands,NLD,2022-01-09,0.4
Netherlands,NLD,2022-01-16,-9.61
Netherlands,NLD,2022-01-23,-7.09
Netherlands,NLD,2022-01-30,-7.99
Netherlands,NLD,2022-02-06,-4.94
Netherlands,NLD,2022-02-13,-5.35
Netherlands,NLD,2022-02-20,-2.91
Netherlands,NLD,2022-02-27,-5.44
Netherlands,NLD,2022-03-06,-7.45
Netherlands,NLD,2022-03-13,-3.09
Netherlands,NLD,2022-03-20,7.27
Netherlands,NLD,2022-03-27,13.22
New Caledonia,NCL,2020-01-31,-1.47
New Caledonia,NCL,2020-02-29,12.93
New Caledonia,NCL,2020-03-31,9.72
New Caledonia,NCL,2020-04-30,-30.7
New Caledonia,NCL,2020-05-31,-2.39
New Caledonia,NCL,2020-06-30,-0.58
New Caledonia,NCL,2020-07-31,-3.45
New Caledonia,NCL,2020-08-31,-7.84
New Caledonia,NCL,2020-09-30,-16.79
New Caledonia,NCL,2020-10-31,2.99
New Caledonia,NCL,2020-11-30,-22.21
New Caledonia,NCL,2020-12-31,-4.34
New Zealand,NZL,2020-01-05,-2.89
New Zealand,NZL,2020-01-12,-7.37
New Zealand,NZL,2020-01-19,4.47
New Zealand,NZL,2020-01-26,-2.34
New Zealand,NZL,2020-02-02,0.46
New Zealand,NZL,2020-02-09,-3
New Zealand,NZL,2020-02-16,4.36
New Zealand,NZL,2020-02-23,2.3
New Zealand,NZL,2020-03-01,-3.35
New Zealand,NZL,2020-03-08,-0.94
New Zealand,NZL,2020-03-15,-4.18
New Zealand,NZL,2020-03-22,-0.42
New Zealand,NZL,2020-03-29,-3.16
New Zealand,NZL,2020-04-05,-0.38
New Zealand,NZL,2020-04-12,4.29
New Zealand,NZL,2020-04-19,1.34
New Zealand,NZL,2020-04-26,-1.99
New Zealand,NZL,2020-05-03,-13.72
New Zealand,NZL,2020-05-10,-6.23
New Zealand,NZL,2020-05-17,-5.31
New Zealand,NZL,2020-05-24,-10.01
New Zealand,NZL,2020-05-31,-13.78
New Zealand,NZL,2020-06-07,-12.1
New Zealand,NZL,2020-06-14,-8.9
New Zealand,NZL,2020-06-21,-10.83
New Zealand,NZL,2020-06-28,-13.17
New Zealand,NZL,2020-07-05,-14.31
New Zealand,NZL,2020-07-12,-17.09
New Zealand,NZL,2020-07-19,-8.72
New Zealand,NZL,2020-07-26,-11.14
New Zealand,NZL,2020-08-02,-12.41
New Zealand,NZL,2020-08-09,-17.05
New Zealand,NZL,2020-08-16,-16.14
New Zealand,NZL,2020-08-23,-9.73
New Zealand,NZL,2020-08-30,-17.31
New Zealand,NZL,2020-09-06,-10.31
New Zealand,NZL,2020-09-13,-13.62
New Zealand,NZL,2020-09-20,-15
New Zealand,NZL,2020-09-27,-10.96
New Zealand,NZL,2020-10-04,-4.57
New Zealand,NZL,2020-10-11,-12.47
New Zealand,NZL,2020-10-18,-5.85
New Zealand,NZL,2020-10-25,5.42
New Zealand,NZL,2020-11-01,-11.27
New Zealand,NZL,2020-11-08,-2.98
New Zealand,NZL,2020-11-15,-6.54
New Zealand,NZL,2020-11-22,-5.79
New Zealand,NZL,2020-11-29,3.41
New Zealand,NZL,2020-12-06,4.52
New Zealand,NZL,2020-12-13,-0.13
New Zealand,NZL,2020-12-20,7.79
New Zealand,NZL,2020-12-27,0.03
New Zealand,NZL,2021-01-03,7.87
New Zealand,NZL,2021-01-10,7.45
New Zealand,NZL,2021-01-17,-1.45
New Zealand,NZL,2021-01-24,5.15
New Zealand,NZL,2021-01-31,-5.29
New Zealand,NZL,2021-02-07,2.67
New Zealand,NZL,2021-02-14,4.47
New Zealand,NZL,2021-02-21,-2.53
New Zealand,NZL,2021-02-28,-2.91
New Zealand,NZL,2021-03-07,1.96
New Zealand,NZL,2021-03-14,-1.89
New Zealand,NZL,2021-03-21,-1.61
New Zealand,NZL,2021-03-28,0.52
New Zealand,NZL,2021-04-04,5.09
New Zealand,NZL,2021-04-11,-1.79
New Zealand,NZL,2021-04-18,-1.3
New Zealand,NZL,2021-04-25,-4.53
New Zealand,NZL,2021-05-02,4.42
New Zealand,NZL,2021-05-09,-1.1
New Zealand,NZL,2021-05-16,-6.71
New Zealand,NZL,2021-05-23,2.3
New Zealand,NZL,2021-05-30,-4.46
New Zealand,NZL,2021-06-06,-4.14
New Zealand,NZL,2021-06-13,-5.39
New Zealand,NZL,2021-06-20,2.66
New Zealand,NZL,2021-06-27,-9.56
New Zealand,NZL,2021-07-04,-9.38
New Zealand,NZL,2021-07-11,1.32
New Zealand,NZL,2021-07-18,0.78
New Zealand,NZL,2021-07-25,-2.5
New Zealand,NZL,2021-08-01,-3.29
New Zealand,NZL,2021-08-08,-0.6
New Zealand,NZL,2021-08-15,-0.29
New Zealand,NZL,2021-08-22,-0.01
New Zealand,NZL,2021-08-29,-4.56
New Zealand,NZL,2021-09-05,-0.8
New Zealand,NZL,2021-09-12,-0.49
New Zealand,NZL,2021-09-19,-12.44
New Zealand,NZL,2021-09-26,-9.78
New Zealand,NZL,2021-10-03,-7.62
New Zealand,NZL,2021-10-10,-7.52
New Zealand,NZL,2021-10-17,-8.45
New Zealand,NZL,2021-10-24,1.61
New Zealand,NZL,2021-10-31,-4.3
New Zealand,NZL,2021-11-07,-3.62
New Zealand,NZL,2021-11-14,-0.23
New Zealand,NZL,2021-11-21,4.05
New Zealand,NZL,2021-11-28,-4.18
New Zealand,NZL,2021-12-05,-1.51
New Zealand,NZL,2021-12-12,5.52
New Zealand,NZL,2021-12-19,-7.49
New Zealand,NZL,2021-12-26,10.6
New Zealand,NZL,2022-01-02,-2.96
New Zealand,NZL,2022-01-09,6.81
New Zealand,NZL,2022-01-16,-7.1
New Zealand,NZL,2022-01-23,-1.06
New Zealand,NZL,2022-01-30,-0.43
New Zealand,NZL,2022-02-06,3.54
New Zealand,NZL,2022-02-13,6.89
New Zealand,NZL,2022-02-20,3.01
New Zealand,NZL,2022-02-27,-2.87
New Zealand,NZL,2022-03-06,4.39
New Zealand,NZL,2022-03-13,7.47
Nicaragua,NIC,2020-01-31,-3.57
Nicaragua,NIC,2020-02-29,-3.04
Nicaragua,NIC,2020-03-31,33.63
Nicaragua,NIC,2020-04-30,56.79
Nicaragua,NIC,2020-05-31,60.92
Nicaragua,NIC,2020-06-30,54.43
Nicaragua,NIC,2020-07-31,60.27
Nicaragua,NIC,2020-08-31,61.06
North Macedonia,MKD,2020-01-31,-13.17
North Macedonia,MKD,2020-02-29,-5.52
North Macedonia,MKD,2020-03-31,-6.12
North Macedonia,MKD,2020-04-30,9.74
North Macedonia,MKD,2020-05-31,2.47
North Macedonia,MKD,2020-06-30,29.51
North Macedonia,MKD,2020-07-31,20.5
North Macedonia,MKD,2020-08-31,19.5
North Macedonia,MKD,2020-09-30,20.33
North Macedonia,MKD,2020-10-31,35.84
North Macedonia,MKD,2020-11-30,136.33
North Macedonia,MKD,2020-12-31,80.23
North Macedonia,MKD,2021-01-31,5.53
North Macedonia,MKD,2021-02-28,22.38
North Macedonia,MKD,2021-03-31,48.77
North Macedonia,MKD,2021-04-30,98.2
North Macedonia,MKD,2021-05-31,52.32
North Macedonia,MKD,2021-06-30,26.93
North Macedonia,MKD,2021-07-31,19.93
North Macedonia,MKD,2021-08-31,43.28
North Macedonia,MKD,2021-09-30,113.6
North Macedonia,MKD,2021-10-31,30.53
North Macedonia,MKD,2021-11-30,48.22
North Macedonia,MKD,2021-12-31,41.43
North Macedonia,MKD,2022-01-31,9.76
Norway,NOR,2020-01-05,-6.65
Norway,NOR,2020-01-12,3.86
Norway,NOR,2020-01-19,-7.64
Norway,NOR,2020-01-26,-2.47
Norway,NOR,2020-02-02,-8.86
Norway,NOR,2020-02-09,-7.76
Norway,NOR,2020-02-16,-2.24
Norway,NOR,2020-02-23,-6.19
Norway,NOR,2020-03-01,-4.61
Norway,NOR,2020-03-08,-7.89
Norway,NOR,2020-03-15,-0.15
Norway,NOR,2020-03-22,-0.86
Norway,NOR,2020-03-29,9.46
Norway,NOR,2020-04-05,4.08
Norway,NOR,2020-04-12,7.06
Norway,NOR,2020-04-19,6.69
Norway,NOR,2020-04-26,-0.26
Norway,NOR,2020-05-03,1.13
Norway,NOR,2020-05-10,0.76
Norway,NOR,2020-05-17,-5.33
Norway,NOR,2020-05-24,1.2
Norway,NOR,2020-05-31,-7.1
Norway,NOR,2020-06-07,-5.08
Norway,NOR,2020-06-14,1.16
Norway,NOR,2020-06-21,2.21
Norway,NOR,2020-06-28,-6.71
Norway,NOR,2020-07-05,-6.77
Norway,NOR,2020-07-12,-6.83
Norway,NOR,2020-07-19,4.4
Norway,NOR,2020-07-26,1.05
Norway,NOR,2020-08-02,7.74
Norway,NOR,2020-08-09,2.9
Norway,NOR,2020-08-16,3.64
Norway,NOR,2020-08-23,4.02
Norway,NOR,2020-08-30,-4.56
Norway,NOR,2020-09-06,-1.77
Norway,NOR,2020-09-13,10.97
Norway,NOR,2020-09-20,7.42
Norway,NOR,2020-09-27,0.76
Norway,NOR,2020-10-04,7.38
Norway,NOR,2020-10-11,-0.72
Norway,NOR,2020-10-18,-4.7
Norway,NOR,2020-10-25,4.74
Norway,NOR,2020-11-01,5.13
Norway,NOR,2020-11-08,1.6
Norway,NOR,2020-11-15,-0.31
Norway,NOR,2020-11-22,2.83
Norway,NOR,2020-11-29,-2.35
Norway,NOR,2020-12-06,-4.39
Norway,NOR,2020-12-13,2.26
Norway,NOR,2020-12-20,-1.41
Norway,NOR,2020-12-27,-5.16
Norway,NOR,2021-01-03,-4.25
Norway,NOR,2021-01-10,-10.09
Norway,NOR,2021-01-17,-5.38
Norway,NOR,2021-01-24,-5.07
Norway,NOR,2021-01-31,-3.68
Norway,NOR,2021-02-07,-11.4
Norway,NOR,2021-02-14,-5.76
Norway,NOR,2021-02-21,-12.16
Norway,NOR,2021-02-28,-12.73
Norway,NOR,2021-03-07,-19.64
Norway,NOR,2021-03-14,-8.89
Norway,NOR,2021-03-21,-4.7
Norway,NOR,2021-03-28,-5.85
Norway,NOR,2021-04-04,-7.94
Norway,NOR,2021-04-11,-2.52
Norway,NOR,2021-04-18,-4.37
Norway,NOR,2021-04-25,-1.64
Norway,NOR,2021-05-02,-0.22
Norway,NOR,2021-05-09,-6.12
Norway,NOR,2021-05-16,-4.09
Norway,NOR,2021-05-23,2.17
Norway,NOR,2021-05-30,-0.53
Norway,NOR,2021-06-06,1.64
Norway,NOR,2021-06-13,1.98
Norway,NOR,2021-06-20,-5.03
Norway,NOR,2021-06-27,-3.69
Norway,NOR,2021-07-04,-1.9
Norway,NOR,2021-07-11,3.04
Norway,NOR,2021-07-18,-0.1
Norway,NOR,2021-07-25,4.59
Norway,NOR,2021-08-01,3.04
Norway,NOR,2021-08-08,10.82
Norway,NOR,2021-08-15,8.38
Norway,NOR,2021-08-22,11.46
Norway,NOR,2021-08-29,9.51
Norway,NOR,2021-09-05,7.91
Norway,NOR,2021-09-12,8.79
Norway,NOR,2021-09-19,15.68
Norway,NOR,2021-09-26,13.58
Norway,NOR,2021-10-03,9.35
Norway,NOR,2021-10-10,10.3
Norway,NOR,2021-10-17,7.2
Norway,NOR,2021-10-24,12.72
Norway,NOR,2021-10-31,17.55
Norway,NOR,2021-11-07,21.79
Norway,NOR,2021-11-14,24.69
Norway,NOR,2021-11-21,17.01
Norway,NOR,2021-11-28,21.9
Norway,NOR,2021-12-05,22.18
Norway,NOR,2021-12-12,26.84
Norway,NOR,2021-12-19,18.84
Norway,NOR,2021-12-26,15.76
Norway,NOR,2022-01-02,6.18
Norway,NOR,2022-01-09,3.49
Norway,NOR,2022-01-16,-0.55
Norway,NOR,2022-01-23,-9.23
Norway,NOR,2022-01-30,-7.27
Norway,NOR,2022-02-06,2.95
Norway,NOR,2022-02-13,2.39
Norway,NOR,2022-02-20,2.52
Norway,NOR,2022-02-27,12.24
Norway,NOR,2022-03-06,8.13
Norway,NOR,2022-03-13,3.37
Norway,NOR,2022-03-20,12.75
Oman,OMN,2020-01-31,-5.46
Oman,OMN,2020-02-29,-6.75
Oman,OMN,2020-03-31,-0.58
Oman,OMN,2020-04-30,-6.97
Oman,OMN,2020-05-31,1.01
Oman,OMN,2020-06-30,17.55
Oman,OMN,2020-07-31,31.45
Oman,OMN,2020-08-31,30.88
Oman,OMN,2020-09-30,44.3
Oman,OMN,2020-10-31,40.27
Oman,OMN,2020-11-30,18.31
Oman,OMN,2020-12-31,4.58
Oman,OMN,2021-01-31,-5.43
Oman,OMN,2021-02-28,-3.55
Oman,OMN,2021-03-31,4.18
Oman,OMN,2021-04-30,43.9
Oman,OMN,2021-05-31,58.75
Oman,OMN,2021-06-30,128.99
Oman,OMN,2021-07-31,127.29
Oman,OMN,2021-08-31,29.66
Oman,OMN,2021-09-30,-7.12
Oman,OMN,2021-10-31,-0.09
Oman,OMN,2021-11-30,-1.12
Oman,OMN,2021-12-31,-0.01
Oman,OMN,2022-01-31,5.51
Oman,OMN,2022-02-28,21.36
Palestine,PSE,2020-01-31,-1.39
Palestine,PSE,2020-02-29,3.75
Palestine,PSE,2020-03-31,-4.4
Palestine,PSE,2020-04-30,-14.87
Palestine,PSE,2020-05-31,-2.41
Palestine,PSE,2020-06-30,-8
Palestine,PSE,2020-07-31,7.87
Palestine,PSE,2020-08-31,2.77
Palestine,PSE,2020-09-30,23.71
Palestine,PSE,2020-10-31,16.41
Palestine,PSE,2020-11-30,27.14
Palestine,PSE,2020-12-31,58.86
Panama,PAN,2020-01-31,13.32
Panama,PAN,2020-02-29,-3
Panama,PAN,2020-03-31,-24.61
Panama,PAN,2020-04-30,-95.92
Panama,PAN,2020-05-31,47.31
Panama,PAN,2020-06-30,31.81
Panama,PAN,2020-07-31,51.17
Panama,PAN,2020-08-31,50.92
Panama,PAN,2020-09-30,35.4
Panama,PAN,2020-10-31,18.35
Panama,PAN,2020-11-30,21.89
Panama,PAN,2020-12-31,19.77
Panama,PAN,2021-01-31,71.4
Panama,PAN,2021-02-28,86.76
Panama,PAN,2021-03-31,39.25
Panama,PAN,2021-04-30,7.93
Panama,PAN,2021-05-31,3.85
Panama,PAN,2021-06-30,9.98
Panama,PAN,2021-07-31,11.38
Panama,PAN,2021-08-31,18.3
Panama,PAN,2021-09-30,10.02
Panama,PAN,2021-10-31,-1.22
Paraguay,PRY,2020-01-31,2.14
Paraguay,PRY,2020-02-29,14.36
Paraguay,PRY,2020-03-31,10.74
Paraguay,PRY,2020-04-30,-3.42
Paraguay,PRY,2020-05-31,-9.41
Paraguay,PRY,2020-06-30,-12.77
Paraguay,PRY,2020-07-31,-8.43
Paraguay,PRY,2020-08-31,12.76
Paraguay,PRY,2020-09-30,21.46
Paraguay,PRY,2020-10-31,24.79
Paraguay,PRY,2020-11-30,21.31
Paraguay,PRY,2020-12-31,28.59
Paraguay,PRY,2021-01-31,13.71
Paraguay,PRY,2021-02-28,27.33
Paraguay,PRY,2021-03-31,68.48
Paraguay,PRY,2021-04-30,130.36
Paraguay,PRY,2021-05-31,147.08
Paraguay,PRY,2021-06-30,113.58
Paraguay,PRY,2021-07-31,51.18
Paraguay,PRY,2021-08-31,15.79
Paraguay,PRY,2021-09-30,-1.45
Paraguay,PRY,2021-10-31,-0.56
Paraguay,PRY,2021-11-30,2.27
Paraguay,PRY,2021-12-31,8.65
Paraguay,PRY,2022-01-31,71.02
Peru,PER,2020-01-05,13.52
Peru,PER,2020-01-12,17.13
Peru,PER,2020-01-19,12.15
Peru,PER,2020-01-26,14.34
Peru,PER,2020-02-02,4.27
Peru,PER,2020-02-09,12.69
Peru,PER,2020-02-16,12.66
Peru,PER,2020-02-23,9.71
Peru,PER,2020-03-01,9.28
Peru,PER,2020-03-08,12.57
Peru,PER,2020-03-15,12.83
Peru,PER,2020-03-22,4.83
Peru,PER,2020-03-29,4.38
Peru,PER,2020-04-05,13.51
Peru,PER,2020-04-12,23.57
Peru,PER,2020-04-19,45.03
Peru,PER,2020-04-26,88.83
Peru,PER,2020-05-03,123.59
Peru,PER,2020-05-10,164.63
Peru,PER,2020-05-17,181.45
Peru,PER,2020-05-24,191.12
Peru,PER,2020-05-31,195.94
Peru,PER,2020-06-07,190.13
Peru,PER,2020-06-14,190.03
Peru,PER,2020-06-21,175.06
Peru,PER,2020-06-28,159.14
Peru,PER,2020-07-05,157.69
Peru,PER,2020-07-12,179.37
Peru,PER,2020-07-19,184.16
Peru,PER,2020-07-26,184.94
Peru,PER,2020-08-02,191.49
Peru,PER,2020-08-09,193.03
Peru,PER,2020-08-16,188.62
Peru,PER,2020-08-23,163.31
Peru,PER,2020-08-30,133.97
Peru,PER,2020-09-06,101.18
Peru,PER,2020-09-13,82.55
Peru,PER,2020-09-20,64.8
Peru,PER,2020-09-27,48.28
Peru,PER,2020-10-04,41.66
Peru,PER,2020-10-11,35.94
Peru,PER,2020-10-18,29.12
Peru,PER,2020-10-25,29.65
Peru,PER,2020-11-01,21.6
Peru,PER,2020-11-08,26.81
Peru,PER,2020-11-15,31.89
Peru,PER,2020-11-22,26.82
Peru,PER,2020-11-29,24.92
Peru,PER,2020-12-06,25.04
Peru,PER,2020-12-13,28.41
Peru,PER,2020-12-20,37.35
Peru,PER,2020-12-27,38.48
Peru,PER,2021-01-03,46.6
Peru,PER,2021-01-10,66.47
Peru,PER,2021-01-17,94.6
Peru,PER,2021-01-24,138.92
Peru,PER,2021-01-31,179.15
Peru,PER,2021-02-07,181.52
Peru,PER,2021-02-14,217.36
Peru,PER,2021-02-21,214.71
Peru,PER,2021-02-28,193.14
Peru,PER,2021-03-07,190.78
Peru,PER,2021-03-14,199.79
Peru,PER,2021-03-21,196.29
Peru,PER,2021-03-28,208.92
Peru,PER,2021-04-04,227.09
Peru,PER,2021-04-11,249.39
Peru,PER,2021-04-18,258.33
Peru,PER,2021-04-25,239.16
Peru,PER,2021-05-02,226.69
Peru,PER,2021-05-09,193.94
Peru,PER,2021-05-16,176.01
Peru,PER,2021-05-23,148.18
Peru,PER,2021-05-30,126.02
Peru,PER,2021-06-06,110.98
Peru,PER,2021-06-13,82.22
Peru,PER,2021-06-20,66.26
Peru,PER,2021-06-27,50.11
Peru,PER,2021-07-04,43.66
Peru,PER,2021-07-11,33.61
Peru,PER,2021-07-18,28.28
Peru,PER,2021-07-25,22.51
Peru,PER,2021-08-01,18.46
Peru,PER,2021-08-08,16.17
Peru,PER,2021-08-15,15.94
Peru,PER,2021-08-22,13.25
Peru,PER,2021-08-29,20.49
Peru,PER,2021-09-05,12.76
Peru,PER,2021-09-12,10.04
Peru,PER,2021-09-19,9.79
Peru,PER,2021-09-26,10.31
Peru,PER,2021-10-03,7.86
Peru,PER,2021-10-10,14.07
Peru,PER,2021-10-17,9.14
Peru,PER,2021-10-24,6.6
Peru,PER,2021-10-31,5.94
Peru,PER,2021-11-07,10.5
Peru,PER,2021-11-14,8.4
Peru,PER,2021-11-21,11.37
Peru,PER,2021-11-28,13.54
Peru,PER,2021-12-05,18.46
Peru,PER,2021-12-12,20.82
Peru,PER,2021-12-19,16.21
